center_x,center_y,label,orientation,avg_height,orig_index
3250,22108,palace,90.0,297.32244873046875,3823
3278,22110,double_house,90.0,290.7047424316406,3824
3454,22097,house,90.0,292.3062744140625,3825
3337,22089,ruin_small,90.0,287.8305358886719,3826
3308,22093,cluster_houses,90.0,289.13629150390625,3827
3354,22086,double_house,84.2894058227539,290.1670227050781,3828
3334,22073,cluster_houses,57.2647705078125,287.79095458984375,3829
2374,21205,house,90.0,343.04449462890625,3830
4168,21099,house,90.0,364.9615478515625,3831
4513,24469,house,90.0,297.2525634765625,3832
4500,24434,palace,90.0,300.5348815917969,3833
5847,24411,ruin_small,90.0,288.718017578125,3834
5855,24395,palace,90.0,290.1400451660156,3835
4501,24373,palace,90.0,301.3587951660156,3836
4516,24366,ruin_small,90.0,299.4793395996094,3837
5677,24256,palace,90.0,321.1300048828125,3838
6376,24198,house,9.462322235107422,264.39459228515625,3839
5971,24159,unknown_small_low,90.0,312.4649658203125,3840
5972,24141,platform_large,3.814074993133545,313.0031433105469,3841
4623,24089,ruin_small,90.0,274.4019775390625,3842
6580,23999,house,90.0,301.9301452636719,3843
6430,23965,house,90.0,286.72393798828125,3844
6419,23952,ruin_small,90.0,287.1743469238281,3845
6454,23954,double_house,5.19442892074585,286.2109069824219,3846
6486,23923,ruin_small,90.0,279.9325866699219,3847
6345,23919,ruin_small,90.0,296.55706787109375,3848
6087,23927,palace_large,90.0,333.2511291503906,3849
6330,23918,unknown_small_building,34.99202346801758,299.5263671875,3850
6408,23916,cluster_houses,41.18592834472656,289.3599853515625,3851
6463,23878,palace,90.0,279.2983703613281,3852
4501,23841,ruin_small,90.0,312.0175476074219,3853
5641,23826,house,90.0,302.06890869140625,3854
6263,23755,ruin_small,90.0,317.24224853515625,3855
6545,23633,house,90.0,290.0693054199219,3856
6553,23603,cluster_houses,90.0,289.75244140625,3857
6451,23568,palace,90.0,313.816162109375,3858
6560,23565,house,90.0,286.85528564453125,3859
5150,23401,double_house,90.0,292.9668273925781,3860
5175,23398,house,90.0,291.5777282714844,3861
6595,23369,house,90.0,300.8988952636719,3862
6570,23367,double_house,9.462321281433105,303.4916687011719,3863
5885,23344,unknown_small_building,42.273685455322266,258.9167785644531,3864
5556,23336,house,90.0,275.5657653808594,3865
5997,23122,house,90.0,269.32196044921875,3866
5415,23016,house,90.0,310.85943603515625,3867
4483,22757,house,90.0,298.66668701171875,3868
4490,22740,ruin_large_rectangular,90.0,298.6285705566406,3870
4420,22599,house,90.0,276.5660095214844,3872
6483,21887,palace,90.0,273.3116455078125,3873
6433,21826,unknown_elongated_building,90.0,274.1483459472656,3875
6161,21775,ruin_small,11.309932708740234,284.417724609375,3876
6270,21761,house,18.434947967529297,269.1318359375,3877
6283,21741,house,90.0,266.40826416015625,3878
6512,21735,house,90.0,275.6644287109375,3879
6260,21730,platform_large,18.434947967529297,267.2887878417969,3880
6310,21644,house,90.0,273.8138427734375,3881
6591,21641,palace,90.0,283.0225524902344,3882
6293,21637,house,90.0,275.4036865234375,3883
6190,21634,house,90.0,281.2245178222656,3884
6171,21635,double_house,90.0,281.5564270019531,3885
6585,21621,platform_large,90.0,281.9863586425781,3886
5621,21587,palace,90.0,305.6525573730469,3887
5811,21520,double_house,4.39870548248291,270.8143005371094,3888
6278,21406,house,90.0,249.8184356689453,3890
5482,21392,house,90.0,290.43499755859375,3891
6596,21383,double_house,90.0,289.6362609863281,3892
5475,21360,cluster_houses,64.65382385253906,292.6791076660156,3894
5446,21365,unknown_elongated_building,78.69007110595703,294.04296875,3895
6056,21342,double_house,90.0,248.60720825195312,3897
5578,21342,palace,90.0,289.2122497558594,3898
6023,21336,double_house,90.0,249.48736572265625,3899
5569,21304,house,90.0,284.8330993652344,3901
5497,21273,house,90.0,282.1196594238281,3902
6274,21266,unknown_small_building,90.0,278.7887878417969,3903
5500,21259,house,90.0,280.9135437011719,3904
6420,21264,house,90.0,287.7974853515625,3905
5522,21268,double_house,4.763641834259033,281.17474365234375,3906
6284,21256,palace,90.0,278.54119873046875,3907
6263,21253,platform_large,42.87890625,278.94439697265625,3908
5424,21246,house,90.0,282.01129150390625,3909
5227,21244,platform_large,81.8698959350586,307.10394287109375,3910
5878,21240,house,90.0,272.0793762207031,3911
5211,21238,house,15.945395469665527,307.9217529296875,3912
5410,21234,palace,14.03624439239502,282.7896728515625,3913
6575,21233,house,90.0,289.4632263183594,3914
5889,21227,palace,90.0,273.8727111816406,3915
6569,21216,house,90.0,289.40203857421875,3916
5886,21203,palace,90.0,276.0074157714844,3917
6560,21200,house,90.0,289.4058532714844,3918
6585,21198,palace,90.0,289.5913391113281,3919
6573,21185,double_house,90.0,290.0318908691406,3920
5346,21165,house,90.0,281.2439880371094,3921
6345,21161,double_house,90.0,286.5498352050781,3922
5286,21153,house,90.0,285.28204345703125,3923
5334,21167,cluster_houses,71.56504821777344,282.34490966796875,3924
5696,21133,double_house,30.963756561279297,271.5192565917969,3925
5295,21126,house,90.0,284.98712158203125,3926
5316,21038,house,90.0,283.3365478515625,3927
5342,21033,cluster_houses,19.179006576538086,283.2071228027344,3929
5531,21018,house,90.0,277.9053649902344,3930
7820,24359,cluster_houses,26.56505012512207,174.4423370361328,3931
7830,24328,house,90.0,173.3043975830078,3932
6642,24248,palace,90.0,264.15380859375,3934
8163,24251,house,90.0,168.5560760498047,3935
7057,24227,house,90.0,274.2005920410156,3936
6689,24170,palace,90.0,281.0645446777344,3937
6803,24084,double_house,76.75948333740234,298.42572021484375,3938
6781,24080,house,90.0,298.8667297363281,3939
6815,24039,unknown_small_building,90.0,300.8416748046875,3940
6606,24037,palace,90.0,306.4800720214844,3941
7918,24029,palace,90.0,180.7010040283203,3943
6621,24027,ruin_small,90.0,304.7130432128906,3944
6820,24019,palace,90.0,304.2723388671875,3945
7904,24019,double_house,12.094758033752441,182.0841064453125,3946
7730,24011,ruin_small,90.0,180.0706329345703,3947
6685,24010,unknown_large_building,52.4314079284668,307.0544128417969,3948
7926,24007,cluster_houses,90.0,183.5432891845703,3950
6729,23993,ruin_small,90.0,301.9136962890625,3951
7961,23986,ruin_small,90.0,177.63844299316406,3952
7920,23987,house,90.0,185.46588134765625,3953
7933,23972,house,90.0,183.73956298828125,3954
6904,23970,house,90.0,306.11181640625,3955
7913,23970,palace,90.0,188.69163513183594,3956
6922,23969,ruin_elongated,79.99201965332031,305.1745300292969,3957
7289,23944,house,14.03624439239502,277.994140625,3958
7302,23929,palace,90.0,280.27032470703125,3959
6936,23929,house,11.309932708740234,308.4068298339844,3960
6916,23922,house,90.0,308.453857421875,3961
7887,23912,unknown_large_building,66.37062072753906,198.296875,3962
7291,23909,palace_large,90.0,282.9598083496094,3963
6935,23908,palace,90.0,309.63665771484375,3964
7872,23901,house,90.0,199.91346740722656,3965
7591,23897,platform_large,23.962486267089844,230.35494995117188,3966
7321,23889,house,90.0,278.19024658203125,3967
7867,23886,ruin_small,90.0,201.1415252685547,3968
6944,23882,platform_large,90.0,306.27667236328125,3969
6969,23872,house,90.0,304.2582702636719,3970
8001,23873,platform_large,12.52880859375,183.3063507080078,3972
8023,23864,house,90.0,181.96810913085938,3973
7982,23857,house,90.0,184.5767364501953,3974
8006,23854,palace,14.03624439239502,182.95437622070312,3975
7188,23852,palace,90.0,289.5230407714844,3976
7207,23838,palace,90.0,287.1814880371094,3977
7859,23834,house,90.0,203.73974609375,3978
8211,23833,platform_large,90.0,163.5884246826172,3979
7826,23797,palace,90.0,203.6524658203125,3980
7277,23786,palace,90.0,289.8202819824219,3981
7839,23782,platform_small,84.80557250976562,203.94796752929688,3983
7891,23775,house,83.6598129272461,201.0723419189453,3984
7807,23775,double_house,90.0,206.07684326171875,3985
7091,23766,palace,90.0,312.7706298828125,3986
7825,23763,ruin_small,90.0,204.40235900878906,3987
7911,23762,house,90.0,199.9627685546875,3988
7054,23746,platform_large,90.0,308.77728271484375,3989
7286,23742,house,90.0,288.0648498535156,3990
6921,23744,palace,90.0,305.8868408203125,3991
6905,23741,house,90.0,305.7294616699219,3992
6875,23740,platform_large,11.309932708740234,304.1728210449219,3993
7817,23724,palace,90.0,207.5329132080078,3994
6894,23715,palace_large,90.0,306.8851318359375,3995
6945,23722,double_house,3.1798300743103027,307.85186767578125,3996
6897,23679,platform_large,90.0,306.1209411621094,3997
7742,23667,house,90.0,225.2463836669922,3998
7733,23650,house,90.0,228.11331176757812,3999
6733,23648,ruin_small,90.0,284.1506652832031,4000
7194,23649,double_house,84.2894058227539,316.7065734863281,4001
6924,23637,palace,90.0,306.3579406738281,4002
6905,23626,ruin_small,90.0,304.1980895996094,4003
6792,23564,ruin_small,7.125016689300537,300.8010559082031,4004
7026,23561,house,14.03624439239502,288.21563720703125,4005
7670,23542,house,90.0,268.85198974609375,4006
8275,23513,house,90.0,164.6714324951172,4007
6944,23509,house,90.0,294.97076416015625,4008
6925,23496,palace_large,83.6598129272461,298.0523681640625,4009
6723,23441,cluster_houses,10.304845809936523,299.89739990234375,4010
6706,23427,double_house,90.0,300.71002197265625,4011
6747,23427,unknown_large_building,67.16634368896484,297.6237487792969,4012
6692,23416,palace,90.0,297.7535095214844,4013
7204,23387,house,90.0,341.03582763671875,4015
7072,23327,house,90.0,324.272216796875,4016
7955,23308,house,90.0,179.06002807617188,4018
6854,23270,house,90.0,309.2398376464844,4019
7275,23232,platform_large,90.0,293.49896240234375,4020
6779,23053,ruin_small,90.0,291.9118957519531,4023
7925,22997,platform_small,90.0,197.5727996826172,4025
7959,22953,cluster_houses,64.65382385253906,196.2496795654297,4027
7863,22869,palace,90.0,228.34625244140625,4028
7845,22859,palace,90.0,230.58535766601562,4029
6733,22855,house,90.0,270.59429931640625,4030
7926,22859,palace,90.0,215.05393981933594,4031
7909,22856,palace,90.0,218.57362365722656,4032
8092,22851,house,90.0,178.67295837402344,4033
8016,22841,platform_large,84.80557250976562,191.75967407226562,4034
7910,22839,house,90.0,217.12525939941406,4035
7988,22844,cluster_houses,63.43495178222656,196.0064697265625,4036
8055,22822,house,90.0,190.08358764648438,4037
8034,22830,double_house,4.39870548248291,191.13124084472656,4038
7842,22620,house,90.0,190.1588592529297,4039
8326,22610,house,90.0,158.70840454101562,4040
8292,22480,ruin_small,90.0,163.30081176757812,4041
8304,22462,house,90.0,163.57447814941406,4042
8218,22441,platform_large,90.0,164.65586853027344,4043
8236,22430,house,90.0,165.2454833984375,4044
6768,21816,palace,90.0,288.86700439453125,4045
6790,21817,double_house,11.309932708740234,288.51324462890625,4046
6610,21813,platform_large,3.1798300743103027,267.1235656738281,4047
6614,21708,house,14.03624439239502,273.4394226074219,4048
8493,21686,house,90.0,161.78753662109375,4049
7292,21680,house,90.0,290.23858642578125,4050
7306,21679,palace,90.0,289.4465637207031,4051
8460,21691,cluster_houses,23.629377365112305,163.0315704345703,4052
8481,21667,platform_large,90.0,162.19869995117188,4053
7253,21663,house,90.0,296.664794921875,4054
6892,21655,palace,90.0,286.76611328125,4055
8502,21620,house,14.03624439239502,162.33758544921875,4056
8487,21622,cluster_houses,56.3099365234375,162.431396484375,4058
7558,21531,palace,90.0,270.7602844238281,4060
7228,21526,house,90.0,292.0960388183594,4061
8496,21527,house,90.0,162.36160278320312,4062
7529,21517,ruin_small,90.0,276.3454895019531,4063
8343,21513,house,90.0,163.33087158203125,4064
7508,21514,unknown_large_building,60.2551155090332,279.8186950683594,4065
7284,21492,house,90.0,298.0535583496094,4066
6938,21478,palace,90.0,303.2439880371094,4067
8340,21481,double_house,90.0,164.32077026367188,4068
8254,21482,double_house,90.0,164.90443420410156,4069
8363,21460,ruin_small,90.0,162.67279052734375,4070
7655,21463,house,9.462322235107422,252.57496643066406,4071
6734,21454,palace,90.0,294.57305908203125,4073
8322,21457,platform_large,68.74949645996094,163.73739624023438,4074
6902,21445,palace_large,63.43495178222656,300.4330139160156,4075
6750,21440,double_house,90.0,294.8305358886719,4076
7362,21444,cluster_houses,47.862403869628906,306.2921447753906,4077
7378,21431,house,90.0,306.4520568847656,4078
7176,21433,double_house,90.0,289.6324462890625,4079
7193,21438,cluster_houses,90.0,288.8445129394531,4080
6607,21401,palace,90.0,290.2375793457031,4081
7059,21397,palace,90.0,313.01220703125,4082
8051,21386,house,90.0,165.22508239746094,4083
6615,21381,cluster_houses,52.69605255126953,289.7333679199219,4084
7045,21379,double_house,5.19442892074585,312.1385803222656,4085
7286,21375,house,90.0,290.7451477050781,4086
7267,21365,house,6.34019136428833,288.8201904296875,4087
7063,21344,platform_large,90.0,307.3016662597656,4088
6717,21342,cluster_houses,55.7131233215332,302.0890808105469,4090
6702,21328,house,90.0,299.83294677734375,4091
6952,21325,platform_large,9.462322235107422,311.6981506347656,4092
6715,21320,house,90.0,299.65594482421875,4093
7129,21319,double_house,90.0,305.59075927734375,4094
7148,21310,platform_large,90.0,303.5749816894531,4095
7009,21300,house,90.0,306.2814025878906,4097
6980,21302,palace_large,7.125016689300537,313.3402099609375,4098
6933,21297,double_house,82.87498474121094,312.869384765625,4099
7131,21285,double_house,9.865806579589844,303.1423645019531,4100
6963,21268,house,90.0,311.43927001953125,4101
6941,21269,house,14.03624439239502,311.8006591796875,4102
6675,21265,palace,90.0,307.36163330078125,4103
7142,21257,palace,5.710592269897461,303.2053527832031,4104
6934,21231,palace,90.0,309.7730407714844,4105
6980,21230,double_house,90.0,308.5483703613281,4106
6959,21218,house,90.0,308.2745666503906,4107
6961,21202,palace,90.0,308.029296875,4108
7215,21174,ruin_small,90.0,289.7659606933594,4109
7086,21151,palace,90.0,292.3942565917969,4110
6897,21145,house,90.0,296.573486328125,4111
6935,21147,palace,90.0,297.18316650390625,4112
8645,21136,house,90.0,159.39096069335938,4113
6916,21132,platform_large,90.0,296.7274169921875,4114
8519,21003,double_house,90.0,162.23431396484375,4115
8859,24490,house,90.0,164.66278076171875,4116
10925,24444,ruin_small,90.0,147.10873413085938,4117
10171,24398,house,90.0,154.66563415527344,4118
10275,24399,palace,90.0,155.0986785888672,4119
10144,24389,ruin_small,90.0,154.6636505126953,4120
10298,24378,double_house,90.0,154.90281677246094,4121
10367,24363,platform_large,90.0,153.90565490722656,4122
10386,24346,palace,90.0,154.23287963867188,4123
10428,24322,cluster_houses,20.2248592376709,152.9875946044922,4124
10468,24315,platform_large,47.72631072998047,151.78546142578125,4125
10404,24297,palace,90.0,156.81614685058594,4126
10492,24279,palace_large,90.0,152.21311950683594,4127
10422,24268,palace,90.0,155.91954040527344,4129
9176,24268,double_house,11.309932708740234,161.99270629882812,4130
10394,24267,palace_large,60.945396423339844,157.0526123046875,4131
10037,24248,house,90.0,156.1568145751953,4132
10380,24240,house,90.0,154.921875,4133
10405,24229,double_house,90.0,155.14666748046875,4134
10374,24190,house,90.0,156.8387451171875,4135
9416,24152,house,90.0,159.84054565429688,4136
9390,24152,double_house,90.0,160.02847290039062,4137
10480,24144,platform_small,9.462322235107422,151.65484619140625,4138
9913,24137,ruin_small,90.0,156.76083374023438,4139
9362,24141,platform_large,90.0,159.9622344970703,4140
9406,24129,house,90.0,160.3671112060547,4141
9379,24125,house,90.0,160.27967834472656,4142
9394,24108,double_house,90.0,160.2427215576172,4143
10302,24085,cluster_houses,47.121097564697266,154.18551635742188,4144
10630,23772,house,90.0,148.3482208251953,4145
9642,21650,house,90.0,150.29495239257812,4146
10816,21643,platform_large,90.0,147.91043090820312,4147
9615,21637,double_house,90.0,151.07455444335938,4148
10856,21622,house,90.0,148.94009399414062,4149
9681,21537,platform_large,90.0,149.69317626953125,4150
10979,21483,double_house,4.39870548248291,149.2725067138672,4151
10829,21467,platform_large,19.44003677368164,149.1728515625,4152
10927,21474,cluster_houses,55.304847717285156,151.6381072998047,4153
9647,21420,palace_large,30.963754653930664,150.95751953125,4154
9735,21406,unknown_small_building,81.8698959350586,149.60012817382812,4155
9608,21424,unknown_elongated_building,90.0,151.380126953125,4156
10993,21337,platform_large,90.0,146.93106079101562,4158
13119,22192,ruin_small,90.0,139.02024841308594,4159
13188,22194,cluster_houses,53.13010025024414,139.19827270507812,4160
13177,22181,ruin_small,26.56505012512207,139.59011840820312,4161
11046,22137,double_house,90.0,143.69979858398438,4162
11060,22110,house,90.0,142.52243041992188,4163
11053,22094,house,90.0,142.86500549316406,4165
11039,22084,platform_large,90.0,142.80905151367188,4166
13021,21913,house,90.0,140.57330322265625,4167
11184,21736,unknown_large_building,90.0,148.37745666503906,4168
11282,21685,platform_large,85.2363510131836,146.02667236328125,4169
11091,21610,platform_large,11.309932708740234,145.68199157714844,4170
11074,21600,ruin_small,90.0,145.80001831054688,4171
11062,21582,platform_large,11.309932708740234,145.30477905273438,4172
11290,21568,platform_large,90.0,150.93063354492188,4173
11312,21545,double_house,82.87498474121094,151.63258361816406,4174
11333,21527,palace_large,85.91438293457031,152.21160888671875,4175
11399,21476,house,90.0,147.6747283935547,4176
11244,21464,cluster_houses,62.44719314575195,148.3656463623047,4177
11475,21381,unknown_small_building,45.0,147.2587890625,4178
11387,21358,house,90.0,146.2710723876953,4179
11400,21348,platform_large,90.0,146.2083282470703,4180
11004,21334,platform_large,90.0,146.65086364746094,4181
11368,21330,cluster_houses,45.0,146.6280975341797,4182
11337,21306,palace,90.0,145.35398864746094,4183
11095,21307,palace,90.0,145.7586669921875,4184
11499,21298,house,90.0,147.24908447265625,4185
11072,21304,unknown_large_building,2.726310968399048,145.57176208496094,4186
11402,21288,platform_large,10.30484676361084,145.24472045898438,4187
11313,21291,double_house,90.0,144.50343322753906,4188
11508,21284,platform_large,90.0,147.04432678222656,4189
11358,21282,unknown_elongated_building,10.784297943115234,144.6823272705078,4190
11331,21265,double_house,90.0,144.43228149414062,4191
11392,21257,platform_large,12.994616508483887,144.9701385498047,4192
11483,21229,cluster_houses,75.0685806274414,147.3125762939453,4193
11445,21214,ruin_small,8.130102157592773,145.436279296875,4194
11396,21204,ruin_small,90.0,143.81813049316406,4195
11526,21187,house,90.0,148.43858337402344,4196
11441,21189,platform_large,5.710593223571777,145.33241271972656,4197
11570,21187,unknown_large_building,32.2756462097168,148.64974975585938,4198
11517,21176,house,90.0,148.72740173339844,4199
11420,21179,cluster_houses,57.7243537902832,144.8976593017578,4200
11607,21150,double_house,90.0,147.95703125,4201
11558,21016,house,8.130102157592773,142.12086486816406,4202
13907,23585,house,90.0,144.7316436767578,4204
13920,23569,palace,90.0,144.76162719726562,4205
13932,23555,house,90.0,144.58538818359375,4206
13899,23516,cluster_houses,49.63546371459961,145.04981994628906,4207
13895,23464,ruin_large_rectangular,43.36341857910156,144.26129150390625,4208
13951,23438,palace,90.0,148.24134826660156,4209
13980,23424,double_house,90.0,145.95498657226562,4210
13978,23395,platform_large,18.434947967529297,145.075439453125,4211
13883,22404,palace,90.0,139.2125701904297,4212
13961,22363,cluster_houses,72.89727020263672,141.11068725585938,4213
13625,22355,double_house,90.0,137.40960693359375,4214
13649,22352,platform_large,90.0,137.41763305664062,4215
13638,22315,ruin_small,90.0,137.0206756591797,4216
13424,22317,unknown_small_building,69.44395446777344,137.3054962158203,4217
13590,22231,platform_large,90.0,137.6610870361328,4219
13366,22190,house,90.0,139.25872802734375,4220
14092,22190,ruin_large_rectangular,90.0,140.14772033691406,4221
13475,22183,house,90.0,136.1890106201172,4222
13558,22182,house,90.0,138.11618041992188,4223
13551,22156,ruin_large_rectangular,77.47119140625,137.7780303955078,4224
13933,22121,ruin_small,90.0,137.7162322998047,4225
13243,22067,platform_large,90.0,140.43231201171875,4226
13975,22063,ruin_small,90.0,136.88021850585938,4227
14000,22058,ruin_small,90.0,137.04287719726562,4228
13230,22052,platform_small,90.0,140.61985778808594,4229
13520,21906,double_house,85.03025817871094,136.2956085205078,4230
13485,21901,platform_large,90.0,136.4706268310547,4231
13472,21884,ruin_elongated,3.1798300743103027,136.86795043945312,4232
13507,21881,cluster_houses,46.46879959106445,137.685546875,4233
13919,21872,ruin_small,90.0,134.8323516845703,4234
13545,21871,platform_large,40.60129928588867,137.55960083007812,4235
13491,21859,ruin_elongated,87.61405944824219,136.60855102539062,4236
13615,21845,house,90.0,138.94898986816406,4237
13582,21840,house,90.0,138.67796325683594,4238
13594,21819,ruin_small,90.0,138.68495178222656,4239
13532,21807,platform_large,48.01278305053711,137.88082885742188,4240
13544,21798,unknown_large_building,46.73570251464844,138.19683837890625,4241
13590,21691,ruin_small,90.0,136.64862060546875,4242
13338,21674,house,90.0,133.55526733398438,4243
13594,21668,cluster_houses,90.0,136.7743682861328,4244
15393,21544,house,90.0,144.44515991210938,4245
15396,21380,platform_large,90.0,150.0819091796875,4246
17063,24331,house,90.0,151.50039672851562,4247
17066,23671,house,90.0,155.9779052734375,4249
17085,22985,house,90.0,151.7761993408203,4250
16995,22910,house,90.0,158.21461486816406,4251
16978,22905,platform_large,8.130102157592773,157.55638122558594,4252
16310,22572,house,90.0,151.85037231445312,4253
16264,22575,platform_large,8.130102157592773,151.14990234375,4254
16288,22561,house,90.0,151.74087524414062,4255
16038,22561,double_house,5.19442892074585,146.92864990234375,4256
16330,22558,house,90.0,152.12940979003906,4257
16318,22546,house,90.0,152.3497314453125,4258
16237,22451,double_house,90.0,150.70835876464844,4259
17569,22254,house,90.0,161.15377807617188,4260
16158,22178,platform_large,90.0,157.54513549804688,4261
16116,22166,unknown_small_building,90.0,156.74996948242188,4262
16313,21947,platform_large,90.0,157.4600372314453,4263
16032,21939,ruin_small,90.0,151.69068908691406,4264
16130,21917,ruin_small,90.0,154.2425079345703,4265
16063,21919,platform_large,90.0,153.84254455566406,4266
15787,21867,platform_large,90.0,148.4377899169922,4267
16203,21842,house,90.0,159.60467529296875,4268
16181,21843,ruin_small,90.0,158.7793426513672,4269
17132,21842,house,90.0,158.683837890625,4270
17118,21831,ruin_small,90.0,158.6640625,4271
16066,21818,house,90.0,151.52862548828125,4273
15800,21778,cluster_houses,46.73570251464844,147.7386016845703,4274
15985,21753,house,90.0,151.3708038330078,4275
15895,21744,cluster_houses,46.46879959106445,152.34262084960938,4276
15460,21725,platform_large,31.607501983642578,144.6264190673828,4277
15484,21682,ruin_small,90.0,146.6227264404297,4279
17147,21624,house,14.03624439239502,158.87571716308594,4280
15554,21624,platform_large,90.0,151.12347412109375,4281
15567,21554,platform_large,90.0,152.37884521484375,4283
15631,21517,platform_large,75.96376037597656,152.83168029785156,4284
15560,21511,house,90.0,152.8610382080078,4285
15637,21481,house,90.0,154.8328094482422,4286
15574,21448,palace,90.0,160.06964111328125,4287
15563,21422,house,9.462323188781738,159.761474609375,4288
15653,21422,ruin_small,59.036251068115234,157.63414001464844,4289
15646,21407,house,90.0,158.25070190429688,4290
15601,21404,ruin_small,53.13010025024414,159.9632110595703,4291
15438,21407,platform_large,90.0,150.94041442871094,4292
15671,21392,house,90.0,157.01600646972656,4293
15568,21384,platform_large,90.0,160.17849731445312,4294
15525,21352,platform_small,90.0,159.40158081054688,4295
15599,21360,palace_large,90.0,162.52957153320312,4296
16046,21335,house,90.0,150.61105346679688,4297
15572,21332,palace,90.0,161.5166015625,4298
15921,21309,platform_large,90.0,155.3104248046875,4299
15974,21169,platform_large,90.0,159.1919708251953,4300
17552,21080,house,90.0,165.1012420654297,4301
17532,21076,ruin_small,90.0,165.89418029785156,4302
17268,21035,house,90.0,169.4064178466797,4303
19328,24485,house,90.0,209.7261505126953,4304
18591,24485,palace,90.0,206.23876953125,4305
18124,24483,house,90.0,182.08282470703125,4306
18312,24480,palace,90.0,187.54556274414062,4307
19277,24466,ruin_small,90.0,208.92172241210938,4308
17804,24463,house,18.434947967529297,167.79273986816406,4309
19304,24465,unknown_small_building,36.869895935058594,210.71249389648438,4310
18557,24462,platform_large,73.3007583618164,202.03692626953125,4311
18656,24456,house,90.0,210.34979248046875,4312
18271,24468,cluster_houses,33.34070587158203,185.9464111328125,4313
18630,24474,cluster_houses,90.0,212.60491943359375,4314
18095,24449,palace,90.0,184.81883239746094,4315
18070,24449,platform_large,90.0,184.41912841796875,4316
18607,24441,platform_large,11.309932708740234,208.16566467285156,4317
18164,24433,platform_large,90.0,183.8995819091797,4318
17996,24428,house,90.0,182.7089385986328,4319
18677,24435,double_house,2.38594388961792,207.96871948242188,4320
18063,24419,double_house,90.0,186.49171447753906,4321
19345,24409,house,90.0,211.31895446777344,4322
18027,24409,unknown_large_building,90.0,185.75050354003906,4323
18192,24404,house,90.0,183.4938201904297,4324
18408,24408,cluster_houses,62.35402297973633,191.59381103515625,4325
18271,24396,ruin_large_rectangular,90.0,185.1616668701172,4326
18001,24396,unknown_small_building,4.39870548248291,185.08908081054688,4327
19020,24390,ruin_small,90.0,195.0735626220703,4328
18639,24390,unknown_large_building,90.0,219.8458709716797,4329
19079,24383,ruin_small,90.0,196.0376434326172,4330
19285,24378,house,90.0,210.3865509033203,4331
18344,24378,house,90.0,188.74319458007812,4332
19447,24373,house,90.0,200.81326293945312,4333
19265,24373,ruin_small,90.0,209.68113708496094,4334
18651,24374,palace,74.05460357666016,217.43817138671875,4335
18631,24371,ruin_small,90.0,217.67527770996094,4336
19295,24366,house,90.0,210.58639526367188,4337
18728,24363,unknown_small_building,47.121097564697266,206.83029174804688,4338
19279,24349,double_house,90.0,211.39913940429688,4339
18644,24346,palace,90.0,207.28128051757812,4340
19242,24344,double_house,90.0,213.68641662597656,4341
18147,24333,platform_large,90.0,176.42953491210938,4343
18063,24326,unknown_large_low,27.897274017333984,174.0887451171875,4344
18130,24313,platform_large,90.0,175.2090301513672,4345
18155,24315,ruin_small,90.0,174.90914916992188,4346
18613,24314,palace,5.194429397583008,203.761962890625,4347
17711,24309,ruin_small,90.0,164.37159729003906,4348
18009,24289,house,90.0,172.3362274169922,4349
18042,24286,double_house,90.0,172.8596649169922,4350
18521,24278,palace,90.0,191.76573181152344,4351
18025,24275,unknown_small_building,50.710594177246094,171.91493225097656,4352
18001,24274,ruin_small,90.0,170.68368530273438,4353
18682,24271,house,90.0,199.0811004638672,4354
18653,24265,house,90.0,199.19175720214844,4355
18651,24235,double_house,14.03624439239502,198.9033966064453,4356
18622,24233,palace,90.0,201.41690063476562,4357
18600,24235,cluster_houses,70.01689147949219,201.80538940429688,4358
18209,24223,ruin_small,8.13010311126709,183.44906616210938,4359
19229,24224,platform_large,90.0,204.79705810546875,4361
18610,24218,palace,90.0,203.17066955566406,4362
18216,24200,ruin_small,90.0,183.22128295898438,4364
19045,24198,platform_large,90.0,196.41685485839844,4365
18869,24181,platform_large,90.0,193.53140258789062,4366
19282,24166,ruin_small,90.0,202.17559814453125,4367
19276,24145,house,90.0,201.64976501464844,4368
19237,24137,ruin_small,90.0,199.57569885253906,4369
19067,24139,unknown_large_building,90.0,198.2157440185547,4370
18904,24156,palace_large,90.0,193.91371154785156,4371
18119,24125,platform_large,90.0,176.29368591308594,4372
18874,24120,palace,90.0,192.8864288330078,4373
18320,24127,double_house,4.398705005645752,192.34695434570312,4374
18299,24117,cluster_houses,45.0,192.75180053710938,4375
18811,24112,house,90.0,192.95558166503906,4376
19296,24104,platform_large,90.0,199.1156005859375,4377
18798,24105,ruin_large_rectangular,49.398704528808594,192.9365234375,4378
19436,24093,house,90.0,199.46983337402344,4379
18272,24089,house,90.0,189.13409423828125,4380
19300,24087,platform_large,90.0,198.06716918945312,4381
19127,24088,platform_large,90.0,193.43690490722656,4382
19389,24050,platform_large,90.0,198.1366729736328,4383
18807,24001,house,90.0,190.13143920898438,4384
18167,23999,house,90.0,174.37356567382812,4385
19328,23995,platform_large,90.0,198.39218139648438,4386
18765,23989,unknown_small_building,45.0,191.42259216308594,4387
19531,23971,ruin_small,90.0,197.43319702148438,4388
19277,23945,ruin_large_rectangular,85.91438293457031,200.6135711669922,4389
19286,23890,ruin_small,90.0,197.56759643554688,4390
19283,23877,platform_large,61.69924545288086,197.1117706298828,4391
19246,23868,platform_large,90.0,195.61109924316406,4392
